#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Alan
#Serial Number: SN:210321A3716A
#Date Time: 2024-05-09 16:12:17.141
#Sample rate: 160000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 100 mV/div Offset: 0 V
#Channel 2: Range: 100 mV/div Offset: 0 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.020280208333333334,-0.15445047840564349,-0.20220378632204491
-0.020273958333333331,-0.1521343232232989,-0.20187081370909035
-0.020267708333333332,-0.14915640941742864,-0.20120486848318125
-0.020261458333333333,-0.14650937492332175,-0.20087189587022669
-0.020255208333333333,-0.14419321974097821,-0.20020595064431759
-0.020248958333333334,-0.14121530593510931,-0.1995400054184088
-0.020242708333333331,-0.13889915075276441,-0.19887406019249937
-0.020236458333333332,-0.1352594783233674,-0.19820811496659027
-0.020230208333333333,-0.13261244382926052,-0.19787514235363571
-0.020223958333333333,-0.1299654093351536,-0.19687622451477205
